age	education	marital-status	occupation	race	_row_id	income
17-35	Some-college,10th,Assoc-acdm	Never-married,Separated,Married-civ-spouse	Sales,Craft-repair,Exec-managerial,Handlers-cleaners	Amer-Indian-Eskimo	34079	<=50K
17-35	Some-college,10th,Assoc-acdm	Never-married,Separated,Married-civ-spouse	Sales,Craft-repair,Exec-managerial,Handlers-cleaners	Amer-Indian-Eskimo	35064	<=50K
17-35	Some-college,10th,Assoc-acdm	Never-married,Separated,Married-civ-spouse	Sales,Craft-repair,Exec-managerial,Handlers-cleaners	Amer-Indian-Eskimo	38864	<=50K
17-35	Some-college,10th,Assoc-acdm	Never-married,Separated,Married-civ-spouse	Sales,Craft-repair,Exec-managerial,Handlers-cleaners	Amer-Indian-Eskimo	40359	<=50K
17-35	Some-college,10th,Assoc-acdm	Never-married,Separated,Married-civ-spouse	Sales,Craft-repair,Exec-managerial,Handlers-cleaners	Amer-Indian-Eskimo	41248	<=50K
17-35	Some-college,10th,Assoc-acdm	Never-married,Separated,Married-civ-spouse	Sales,Craft-repair,Exec-managerial,Handlers-cleaners	Amer-Indian-Eskimo	41449	<=50K
17-35	Some-college,10th,Assoc-acdm	Never-married,Separated,Married-civ-spouse	Sales,Craft-repair,Exec-managerial,Handlers-cleaners	Amer-Indian-Eskimo	43777	<=50K
17-35	Some-college,10th,Assoc-acdm	Never-married,Separated,Married-civ-spouse	Sales,Craft-repair,Exec-managerial,Handlers-cleaners	Amer-Indian-Eskimo	44679	<=50K
17-35	Some-college,10th,Assoc-acdm	Never-married,Separated,Married-civ-spouse	Sales,Craft-repair,Exec-managerial,Handlers-cleaners	Amer-Indian-Eskimo	45541	<=50K
17-35	Some-college,10th,Assoc-acdm	Never-married,Separated,Married-civ-spouse	Sales,Craft-repair,Exec-managerial,Handlers-cleaners	Amer-Indian-Eskimo	47249	<=50K
17-35	Some-college,10th,Assoc-acdm	Never-married,Separated,Married-civ-spouse	Sales,Craft-repair,Exec-managerial,Handlers-cleaners	Amer-Indian-Eskimo	48832	<=50K
17-35	Some-college,10th,Assoc-acdm	Never-married,Separated,Married-civ-spouse	Sales,Craft-repair,Exec-managerial,Handlers-cleaners	Amer-Indian-Eskimo	26128	>50K
17-35	Some-college,10th,Assoc-acdm	Never-married,Separated,Married-civ-spouse	Sales,Craft-repair,Exec-managerial,Handlers-cleaners	Amer-Indian-Eskimo	27264	>50K
29-36	Assoc-voc,HS-grad,10th,Some-college,11th	Married-civ-spouse	Farming-fishing,Transport-moving,Armed-Forces	Amer-Indian-Eskimo	4324	<=50K
29-36	Assoc-voc,HS-grad,10th,Some-college,11th	Married-civ-spouse	Farming-fishing,Transport-moving,Armed-Forces	Amer-Indian-Eskimo	11843	<=50K
29-36	Assoc-voc,HS-grad,10th,Some-college,11th	Married-civ-spouse	Farming-fishing,Transport-moving,Armed-Forces	Amer-Indian-Eskimo	19274	<=50K
29-36	Assoc-voc,HS-grad,10th,Some-college,11th	Married-civ-spouse	Farming-fishing,Transport-moving,Armed-Forces	Amer-Indian-Eskimo	20707	<=50K
29-36	Assoc-voc,HS-grad,10th,Some-college,11th	Married-civ-spouse	Farming-fishing,Transport-moving,Armed-Forces	Amer-Indian-Eskimo	35050	<=50K
29-36	Assoc-voc,HS-grad,10th,Some-college,11th	Married-civ-spouse	Farming-fishing,Transport-moving,Armed-Forces	Amer-Indian-Eskimo	42437	<=50K
29-36	Assoc-voc,HS-grad,10th,Some-college,11th	Married-civ-spouse	Farming-fishing,Transport-moving,Armed-Forces	Amer-Indian-Eskimo	42661	<=50K
29-36	Assoc-voc,HS-grad,10th,Some-college,11th	Married-civ-spouse	Farming-fishing,Transport-moving,Armed-Forces	Amer-Indian-Eskimo	44048	<=50K
29-36	Assoc-voc,HS-grad,10th,Some-college,11th	Married-civ-spouse	Farming-fishing,Transport-moving,Armed-Forces	Amer-Indian-Eskimo	45684	<=50K
29-36	Assoc-voc,HS-grad,10th,Some-college,11th	Married-civ-spouse	Farming-fishing,Transport-moving,Armed-Forces	Amer-Indian-Eskimo	46663	<=50K
29-36	Assoc-voc,HS-grad,10th,Some-college,11th	Married-civ-spouse	Farming-fishing,Transport-moving,Armed-Forces	Amer-Indian-Eskimo	47639	<=50K
29-36	Assoc-voc,HS-grad,10th,Some-college,11th	Married-civ-spouse	Farming-fishing,Transport-moving,Armed-Forces	Amer-Indian-Eskimo	7157	>50K
22-35	Some-college,HS-grad	Married-civ-spouse	Farming-fishing,Transport-moving	Other	15163	<=50K
22-35	Some-college,HS-grad	Married-civ-spouse	Farming-fishing,Transport-moving	Other	23881	<=50K
22-35	Some-college,HS-grad	Married-civ-spouse	Farming-fishing,Transport-moving	Other	25205	<=50K
22-35	Some-college,HS-grad	Married-civ-spouse	Farming-fishing,Transport-moving	Other	25627	<=50K
22-35	Some-college,HS-grad	Married-civ-spouse	Farming-fishing,Transport-moving	Other	36292	<=50K
22-35	Some-college,HS-grad	Married-civ-spouse	Farming-fishing,Transport-moving	Other	42179	<=50K
22-35	Some-college,HS-grad	Married-civ-spouse	Farming-fishing,Transport-moving	Other	47649	>50K
23-36	Some-college,Assoc-voc,Bachelors,HS-grad	Divorced,Married-spouse-absent	Farming-fishing,Prof-specialty,Exec-managerial	Black	188	<=50K
23-36	Some-college,Assoc-voc,Bachelors,HS-grad	Divorced,Married-spouse-absent	Farming-fishing,Prof-specialty,Exec-managerial	Black	2418	<=50K
23-36	Some-college,Assoc-voc,Bachelors,HS-grad	Divorced,Married-spouse-absent	Farming-fishing,Prof-specialty,Exec-managerial	Black	2727	<=50K
23-36	Some-college,Assoc-voc,Bachelors,HS-grad	Divorced,Married-spouse-absent	Farming-fishing,Prof-specialty,Exec-managerial	Black	3768	<=50K
23-36	Some-college,Assoc-voc,Bachelors,HS-grad	Divorced,Married-spouse-absent	Farming-fishing,Prof-specialty,Exec-managerial	Black	4590	<=50K
23-36	Some-college,Assoc-voc,Bachelors,HS-grad	Divorced,Married-spouse-absent	Farming-fishing,Prof-specialty,Exec-managerial	Black	4996	<=50K
23-36	Some-college,Assoc-voc,Bachelors,HS-grad	Divorced,Married-spouse-absent	Farming-fishing,Prof-specialty,Exec-managerial	Black	5180	<=50K
23-36	Some-college,Assoc-voc,Bachelors,HS-grad	Divorced,Married-spouse-absent	Farming-fishing,Prof-specialty,Exec-managerial	Black	11861	<=50K
23-36	Some-college,Assoc-voc,Bachelors,HS-grad	Divorced,Married-spouse-absent	Farming-fishing,Prof-specialty,Exec-managerial	Black	13243	<=50K
23-36	Some-college,Assoc-voc,Bachelors,HS-grad	Divorced,Married-spouse-absent	Farming-fishing,Prof-specialty,Exec-managerial	Black	17791	<=50K
23-36	Some-college,Assoc-voc,Bachelors,HS-grad	Divorced,Married-spouse-absent	Farming-fishing,Prof-specialty,Exec-managerial	Black	23080	<=50K
23-36	Some-college,Assoc-voc,Bachelors,HS-grad	Divorced,Married-spouse-absent	Farming-fishing,Prof-specialty,Exec-managerial	Black	31880	<=50K
23-36	Some-college,Assoc-voc,Bachelors,HS-grad	Divorced,Married-spouse-absent	Farming-fishing,Prof-specialty,Exec-managerial	Black	32155	<=50K
23-36	Some-college,Assoc-voc,Bachelors,HS-grad	Divorced,Married-spouse-absent	Farming-fishing,Prof-specialty,Exec-managerial	Black	34828	<=50K
23-36	Some-college,Assoc-voc,Bachelors,HS-grad	Divorced,Married-spouse-absent	Farming-fishing,Prof-specialty,Exec-managerial	Black	37374	<=50K
23-36	Some-college,Assoc-voc,Bachelors,HS-grad	Divorced,Married-spouse-absent	Farming-fishing,Prof-specialty,Exec-managerial	Black	38632	<=50K
23-36	Some-college,Assoc-voc,Bachelors,HS-grad	Divorced,Married-spouse-absent	Farming-fishing,Prof-specialty,Exec-managerial	Black	43905	<=50K
23-36	Some-college,Assoc-voc,Bachelors,HS-grad	Divorced,Married-spouse-absent	Farming-fishing,Prof-specialty,Exec-managerial	Black	45052	<=50K
23-36	Some-college,Assoc-voc,Bachelors,HS-grad	Divorced,Married-spouse-absent	Farming-fishing,Prof-specialty,Exec-managerial	Black	45241	<=50K
23-36	Some-college,Assoc-voc,Bachelors,HS-grad	Divorced,Married-spouse-absent	Farming-fishing,Prof-specialty,Exec-managerial	Black	4863	>50K
23-36	Some-college,Assoc-voc,Bachelors,HS-grad	Divorced,Married-spouse-absent	Farming-fishing,Prof-specialty,Exec-managerial	Black	16594	>50K
23-36	Some-college,Assoc-voc,Bachelors,HS-grad	Divorced,Married-spouse-absent	Farming-fishing,Prof-specialty,Exec-managerial	Black	32558	>50K
23-36	Some-college,Assoc-voc,Bachelors,HS-grad	Divorced,Married-spouse-absent	Farming-fishing,Prof-specialty,Exec-managerial	Black	37349	>50K
22-31	10th,Assoc-acdm	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Adm-clerical,Prof-specialty	Black,White	5336	<=50K
22-31	10th,Assoc-acdm	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Adm-clerical,Prof-specialty	Black,White	6189	<=50K
22-31	10th,Assoc-acdm	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Adm-clerical,Prof-specialty	Black,White	7569	<=50K
22-31	10th,Assoc-acdm	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Adm-clerical,Prof-specialty	Black,White	7594	<=50K
22-31	10th,Assoc-acdm	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Adm-clerical,Prof-specialty	Black,White	9222	<=50K
22-31	10th,Assoc-acdm	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Adm-clerical,Prof-specialty	Black,White	9475	<=50K
22-31	10th,Assoc-acdm	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Adm-clerical,Prof-specialty	Black,White	9539	<=50K
22-31	10th,Assoc-acdm	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Adm-clerical,Prof-specialty	Black,White	19103	<=50K
22-31	10th,Assoc-acdm	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Adm-clerical,Prof-specialty	Black,White	19581	<=50K
22-31	10th,Assoc-acdm	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Adm-clerical,Prof-specialty	Black,White	21619	<=50K
22-31	10th,Assoc-acdm	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Adm-clerical,Prof-specialty	Black,White	24076	<=50K
22-31	10th,Assoc-acdm	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Adm-clerical,Prof-specialty	Black,White	24170	<=50K
22-31	10th,Assoc-acdm	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Adm-clerical,Prof-specialty	Black,White	24667	<=50K
22-31	10th,Assoc-acdm	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Adm-clerical,Prof-specialty	Black,White	29689	<=50K
22-31	10th,Assoc-acdm	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Adm-clerical,Prof-specialty	Black,White	32537	<=50K
22-31	10th,Assoc-acdm	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Adm-clerical,Prof-specialty	Black,White	32884	<=50K
22-31	10th,Assoc-acdm	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Adm-clerical,Prof-specialty	Black,White	33237	<=50K
22-31	10th,Assoc-acdm	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Adm-clerical,Prof-specialty	Black,White	33960	<=50K
22-31	10th,Assoc-acdm	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Adm-clerical,Prof-specialty	Black,White	34810	<=50K
22-31	10th,Assoc-acdm	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Adm-clerical,Prof-specialty	Black,White	35099	<=50K
22-31	10th,Assoc-acdm	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Adm-clerical,Prof-specialty	Black,White	35977	<=50K
22-31	10th,Assoc-acdm	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Adm-clerical,Prof-specialty	Black,White	37721	<=50K
22-31	10th,Assoc-acdm	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Adm-clerical,Prof-specialty	Black,White	37855	<=50K
22-31	10th,Assoc-acdm	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Adm-clerical,Prof-specialty	Black,White	38438	<=50K
22-31	10th,Assoc-acdm	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Adm-clerical,Prof-specialty	Black,White	39969	<=50K
22-31	10th,Assoc-acdm	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Adm-clerical,Prof-specialty	Black,White	42559	<=50K
22-31	10th,Assoc-acdm	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Adm-clerical,Prof-specialty	Black,White	42957	<=50K
22-31	10th,Assoc-acdm	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Adm-clerical,Prof-specialty	Black,White	44323	<=50K
22-31	10th,Assoc-acdm	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Adm-clerical,Prof-specialty	Black,White	44692	<=50K
22-31	10th,Assoc-acdm	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Adm-clerical,Prof-specialty	Black,White	45878	<=50K
22-31	10th,Assoc-acdm	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Adm-clerical,Prof-specialty	Black,White	48609	<=50K
22-31	10th,Assoc-acdm	Divorced,Married-spouse-absent	Craft-repair,Tech-support,Exec-managerial,Adm-clerical,Prof-specialty	Black,White	48526	>50K
21-36	Assoc-voc,Bachelors,HS-grad	Widowed	Adm-clerical,Craft-repair,Exec-managerial	White	602	<=50K
21-36	Assoc-voc,Bachelors,HS-grad	Widowed	Adm-clerical,Craft-repair,Exec-managerial	White	1007	<=50K
21-36	Assoc-voc,Bachelors,HS-grad	Widowed	Adm-clerical,Craft-repair,Exec-managerial	White	2212	<=50K
21-36	Assoc-voc,Bachelors,HS-grad	Widowed	Adm-clerical,Craft-repair,Exec-managerial	White	4204	<=50K
21-36	Assoc-voc,Bachelors,HS-grad	Widowed	Adm-clerical,Craft-repair,Exec-managerial	White	6531	<=50K
21-36	Assoc-voc,Bachelors,HS-grad	Widowed	Adm-clerical,Craft-repair,Exec-managerial	White	17104	<=50K
21-36	Assoc-voc,Bachelors,HS-grad	Widowed	Adm-clerical,Craft-repair,Exec-managerial	White	17523	<=50K
21-36	Assoc-voc,Bachelors,HS-grad	Widowed	Adm-clerical,Craft-repair,Exec-managerial	White	19620	<=50K
21-36	Assoc-voc,Bachelors,HS-grad	Widowed	Adm-clerical,Craft-repair,Exec-managerial	White	26570	<=50K
21-36	Assoc-voc,Bachelors,HS-grad	Widowed	Adm-clerical,Craft-repair,Exec-managerial	White	35083	<=50K
21-36	Assoc-voc,Bachelors,HS-grad	Widowed	Adm-clerical,Craft-repair,Exec-managerial	White	38572	<=50K
21-36	Assoc-voc,Bachelors,HS-grad	Widowed	Adm-clerical,Craft-repair,Exec-managerial	White	39466	<=50K
21-36	Assoc-voc,Bachelors,HS-grad	Widowed	Adm-clerical,Craft-repair,Exec-managerial	White	45012	<=50K
21-36	Assoc-voc,Bachelors,HS-grad	Widowed	Adm-clerical,Craft-repair,Exec-managerial	White	48047	<=50K
21-36	Assoc-voc,Bachelors,HS-grad	Widowed	Adm-clerical,Craft-repair,Exec-managerial	White	29160	>50K
27-32	Some-college,10th	Married-AF-spouse,Widowed	Adm-clerical,Craft-repair,Exec-managerial	White	2852	<=50K
27-32	Some-college,10th	Married-AF-spouse,Widowed	Adm-clerical,Craft-repair,Exec-managerial	White	7063	<=50K
27-32	Some-college,10th	Married-AF-spouse,Widowed	Adm-clerical,Craft-repair,Exec-managerial	White	18938	<=50K
27-32	Some-college,10th	Married-AF-spouse,Widowed	Adm-clerical,Craft-repair,Exec-managerial	White	20515	<=50K
27-32	Some-college,10th	Married-AF-spouse,Widowed	Adm-clerical,Craft-repair,Exec-managerial	White	37554	<=50K
27-32	Some-college,10th	Married-AF-spouse,Widowed	Adm-clerical,Craft-repair,Exec-managerial	White	43588	<=50K
27-32	Some-college,10th	Married-AF-spouse,Widowed	Adm-clerical,Craft-repair,Exec-managerial	White	7373	>50K
33-36	Some-college,Assoc-acdm,11th	Married-AF-spouse,Widowed	Adm-clerical,Exec-managerial	Black,White	11539	<=50K
33-36	Some-college,Assoc-acdm,11th	Married-AF-spouse,Widowed	Adm-clerical,Exec-managerial	Black,White	29114	<=50K
33-36	Some-college,Assoc-acdm,11th	Married-AF-spouse,Widowed	Adm-clerical,Exec-managerial	Black,White	30200	<=50K
33-36	Some-college,Assoc-acdm,11th	Married-AF-spouse,Widowed	Adm-clerical,Exec-managerial	Black,White	32586	<=50K
33-36	Some-college,Assoc-acdm,11th	Married-AF-spouse,Widowed	Adm-clerical,Exec-managerial	Black,White	35124	<=50K
33-36	Some-college,Assoc-acdm,11th	Married-AF-spouse,Widowed	Adm-clerical,Exec-managerial	Black,White	43316	<=50K
33-36	Some-college,Assoc-acdm,11th	Married-AF-spouse,Widowed	Adm-clerical,Exec-managerial	Black,White	34355	>50K
28-31	Assoc-acdm,Bachelors	Widowed	Prof-specialty	White	8929	<=50K
28-31	Assoc-acdm,Bachelors	Widowed	Prof-specialty	White	24137	<=50K
28-31	Assoc-acdm,Bachelors	Widowed	Prof-specialty	White	34893	>50K
32-36	Some-college,Assoc-voc,Bachelors	Widowed	Prof-specialty,Tech-support	Black,White	28691	<=50K
32-36	Some-college,Assoc-voc,Bachelors	Widowed	Prof-specialty,Tech-support	Black,White	45763	<=50K
32-36	Some-college,Assoc-voc,Bachelors	Widowed	Prof-specialty,Tech-support	Black,White	47839	<=50K
32-36	Some-college,Assoc-voc,Bachelors	Widowed	Prof-specialty,Tech-support	Black,White	47656	>50K
24-36	Assoc-voc,Assoc-acdm,Bachelors	Divorced,Married-AF-spouse	Transport-moving,Other-service,Machine-op-inspct,?	White	1997	<=50K
24-36	Assoc-voc,Assoc-acdm,Bachelors	Divorced,Married-AF-spouse	Transport-moving,Other-service,Machine-op-inspct,?	White	3702	<=50K
24-36	Assoc-voc,Assoc-acdm,Bachelors	Divorced,Married-AF-spouse	Transport-moving,Other-service,Machine-op-inspct,?	White	4966	<=50K
24-36	Assoc-voc,Assoc-acdm,Bachelors	Divorced,Married-AF-spouse	Transport-moving,Other-service,Machine-op-inspct,?	White	6714	<=50K
24-36	Assoc-voc,Assoc-acdm,Bachelors	Divorced,Married-AF-spouse	Transport-moving,Other-service,Machine-op-inspct,?	White	7021	<=50K
24-36	Assoc-voc,Assoc-acdm,Bachelors	Divorced,Married-AF-spouse	Transport-moving,Other-service,Machine-op-inspct,?	White	8656	<=50K
24-36	Assoc-voc,Assoc-acdm,Bachelors	Divorced,Married-AF-spouse	Transport-moving,Other-service,Machine-op-inspct,?	White	11306	<=50K
24-36	Assoc-voc,Assoc-acdm,Bachelors	Divorced,Married-AF-spouse	Transport-moving,Other-service,Machine-op-inspct,?	White	11378	<=50K
24-36	Assoc-voc,Assoc-acdm,Bachelors	Divorced,Married-AF-spouse	Transport-moving,Other-service,Machine-op-inspct,?	White	11624	<=50K
24-36	Assoc-voc,Assoc-acdm,Bachelors	Divorced,Married-AF-spouse	Transport-moving,Other-service,Machine-op-inspct,?	White	11905	<=50K
24-36	Assoc-voc,Assoc-acdm,Bachelors	Divorced,Married-AF-spouse	Transport-moving,Other-service,Machine-op-inspct,?	White	13848	<=50K
24-36	Assoc-voc,Assoc-acdm,Bachelors	Divorced,Married-AF-spouse	Transport-moving,Other-service,Machine-op-inspct,?	White	15512	<=50K
24-36	Assoc-voc,Assoc-acdm,Bachelors	Divorced,Married-AF-spouse	Transport-moving,Other-service,Machine-op-inspct,?	White	15549	<=50K
24-36	Assoc-voc,Assoc-acdm,Bachelors	Divorced,Married-AF-spouse	Transport-moving,Other-service,Machine-op-inspct,?	White	16628	<=50K
24-36	Assoc-voc,Assoc-acdm,Bachelors	Divorced,Married-AF-spouse	Transport-moving,Other-service,Machine-op-inspct,?	White	18268	<=50K
24-36	Assoc-voc,Assoc-acdm,Bachelors	Divorced,Married-AF-spouse	Transport-moving,Other-service,Machine-op-inspct,?	White	18304	<=50K
24-36	Assoc-voc,Assoc-acdm,Bachelors	Divorced,Married-AF-spouse	Transport-moving,Other-service,Machine-op-inspct,?	White	20028	<=50K
24-36	Assoc-voc,Assoc-acdm,Bachelors	Divorced,Married-AF-spouse	Transport-moving,Other-service,Machine-op-inspct,?	White	20693	<=50K
24-36	Assoc-voc,Assoc-acdm,Bachelors	Divorced,Married-AF-spouse	Transport-moving,Other-service,Machine-op-inspct,?	White	21358	<=50K
24-36	Assoc-voc,Assoc-acdm,Bachelors	Divorced,Married-AF-spouse	Transport-moving,Other-service,Machine-op-inspct,?	White	22333	<=50K
24-36	Assoc-voc,Assoc-acdm,Bachelors	Divorced,Married-AF-spouse	Transport-moving,Other-service,Machine-op-inspct,?	White	24367	<=50K
24-36	Assoc-voc,Assoc-acdm,Bachelors	Divorced,Married-AF-spouse	Transport-moving,Other-service,Machine-op-inspct,?	White	24804	<=50K
24-36	Assoc-voc,Assoc-acdm,Bachelors	Divorced,Married-AF-spouse	Transport-moving,Other-service,Machine-op-inspct,?	White	24987	<=50K
24-36	Assoc-voc,Assoc-acdm,Bachelors	Divorced,Married-AF-spouse	Transport-moving,Other-service,Machine-op-inspct,?	White	26737	<=50K
24-36	Assoc-voc,Assoc-acdm,Bachelors	Divorced,Married-AF-spouse	Transport-moving,Other-service,Machine-op-inspct,?	White	27167	<=50K
24-36	Assoc-voc,Assoc-acdm,Bachelors	Divorced,Married-AF-spouse	Transport-moving,Other-service,Machine-op-inspct,?	White	27895	<=50K
24-36	Assoc-voc,Assoc-acdm,Bachelors	Divorced,Married-AF-spouse	Transport-moving,Other-service,Machine-op-inspct,?	White	29152	<=50K
24-36	Assoc-voc,Assoc-acdm,Bachelors	Divorced,Married-AF-spouse	Transport-moving,Other-service,Machine-op-inspct,?	White	29158	<=50K
24-36	Assoc-voc,Assoc-acdm,Bachelors	Divorced,Married-AF-spouse	Transport-moving,Other-service,Machine-op-inspct,?	White	31477	<=50K
24-36	Assoc-voc,Assoc-acdm,Bachelors	Divorced,Married-AF-spouse	Transport-moving,Other-service,Machine-op-inspct,?	White	31865	<=50K
24-36	Assoc-voc,Assoc-acdm,Bachelors	Divorced,Married-AF-spouse	Transport-moving,Other-service,Machine-op-inspct,?	White	31878	<=50K
24-36	Assoc-voc,Assoc-acdm,Bachelors	Divorced,Married-AF-spouse	Transport-moving,Other-service,Machine-op-inspct,?	White	34319	<=50K
